,日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
0,2019-12-31,'600242,中昌数据,7.87,8.27,7.48,7.48,8.31,-0.44,-5.2948,12.186,50284395,390014177.0,3593954510.14,3247482301.13
1,2019-12-30,'600242,中昌数据,8.31,8.78,8.05,8.05,7.98,0.33,4.1353,16.9932,70120971,590995877.0,3794887163.82,3429044208.69
2,2019-12-27,'600242,中昌数据,7.98,7.98,7.07,7.29,7.25,0.73,10.068999999999999,11.3142,46687058,353138681.0,3644187673.56,3292872778.02
3,2019-12-26,'600242,中昌数据,7.25,7.5,6.83,6.87,6.95,0.3,4.3165,7.0977,29262803,209471902.0,3310822134.5,2989074826.75
4,2019-12-25,'600242,中昌数据,6.95,7.1,6.6,6.65,6.67,0.28,4.1979,4.9086,20237479,139691948.0,3173822597.9,2865388971.85
5,2019-12-24,'600242,中昌数据,6.67,6.69,6.54,6.57,6.55,0.12,1.8321,2.0821,8584087,56851101.0,3045956363.74,2749948840.61
6,2019-12-23,'600242,中昌数据,6.55,6.87,6.53,6.87,6.87,-0.32,-4.6579,3.4689,14301780,95274501.0,2991156549.1,2700474498.65
7,2019-12-20,'600242,中昌数据,6.87,7.14,6.82,7.13,7.13,-0.26,-3.6466,3.7175,15326870,107447768.0,3137289388.14,2832406077.21
8,2019-12-19,'600242,中昌数据,7.13,7.2,7.04,7.1,7.24,-0.11,-1.5193,5.6811,23422325,166547464.0,3256022319.86,2939600484.79
9,2019-12-18,'600242,中昌数据,7.24,7.48,6.66,6.7,6.84,0.4,5.848,9.1008,37521141,262333586.0,3306255483.28,2984951964.92
10,2019-12-17,'600242,中昌数据,6.84,7.1,6.54,6.55,6.54,0.3,4.5872,7.1895,29641124,202957393.0,3123589434.48,2820037491.72
11,2019-12-16,'600242,中昌数据,6.54,6.56,6.36,6.41,6.4,0.14,2.1875,4.2991,17724666,114366774.0,2986589897.88,2696351636.82
12,2019-12-13,'600242,中昌数据,6.4,6.46,6.35,6.38,6.36,0.04,0.6289,2.8193,11623481,74305780.0,2922656780.8,2638631571.2
13,2019-12-12,'600242,中昌数据,6.36,6.5,6.33,6.48,6.5,-0.14,-2.1538,3.1977,13183582,84206639.0,2904390175.92,2622140123.88
14,2019-12-11,'600242,中昌数据,6.5,6.62,6.47,6.62,6.64,-0.14,-2.1084,3.9044,16097316,104898512.0,2968323293.0,2679860189.5
15,2019-12-10,'600242,中昌数据,6.64,6.72,6.53,6.71,6.73,-0.09,-1.3373,3.9835,16423225,108424745.0,3032256410.08,2737580255.12
16,2019-12-09,'600242,中昌数据,6.73,6.81,6.51,6.52,6.68,0.05,0.7485,5.2752,21748865,145019306.0,3073356271.06,2774686011.59
17,2019-12-06,'600242,中昌数据,6.68,6.76,6.29,6.29,6.99,-0.31,-4.4349,7.1597,29518597,192312645.0,3050523014.96,2754071702.44
18,2019-12-05,'600242,中昌数据,6.99,7.02,6.85,6.94,6.95,0.04,0.5755,3.2661,13465800,93569550.0,3192089202.78,2881880419.17
19,2019-12-04,'600242,中昌数据,6.95,7.38,6.87,7.38,7.19,-0.24,-3.338,6.1548,25375278,179392932.0,3173822597.9,2865388971.85
20,2019-12-03,'600242,中昌数据,7.19,7.19,6.54,6.6,6.54,0.65,9.9388,2.5046,10326099,72188890.0,3283422227.18,2964337655.77
21,2019-12-02,'600242,中昌数据,6.54,6.7,6.51,6.7,6.68,-0.14,-2.0958,2.2442,9252534,60951102.0,2986589897.88,2696351636.82
22,2019-11-29,'600242,中昌数据,6.68,6.92,6.59,6.84,6.88,-0.2,-2.907,2.3785,9806293,65623612.0,3050523014.96,2754071702.44
23,2019-11-28,'600242,中昌数据,6.88,6.89,6.61,6.76,6.78,0.1,1.4749,2.2217,9159888,62255750.0,3141856039.36,2836528939.04
24,2019-11-27,'600242,中昌数据,6.78,6.95,6.76,6.82,6.83,-0.05,-0.7321,2.2494,9274100,63476293.0,3096189527.16,2795300320.74
25,2019-11-26,'600242,中昌数据,6.83,7.19,6.74,7.12,7.07,-0.24,-3.3946,3.8842,16014082,110358215.0,3119022783.26,2815914629.89
26,2019-11-25,'600242,中昌数据,7.07,7.23,6.93,7.12,7.18,-0.11,-1.5319999999999998,1.9887,8199082,57865622.0,3228622412.54,2914863313.81
27,2019-11-22,'600242,中昌数据,7.18,7.46,7.15,7.26,7.44,-0.26,-3.4946,2.9787,12280858,89499576.0,3278855575.96,2960214793.94
28,2019-11-21,'600242,中昌数据,7.44,7.59,7.31,7.34,7.3,0.14,1.9178,2.9559,12186824,90709319.0,3397588507.68,3067409201.52
29,2019-11-20,'600242,中昌数据,7.3,7.58,7.28,7.45,7.47,-0.17,-2.2758,3.1595,13026278,96314969.0,3333655390.6,3009689135.9
30,2019-11-19,'600242,中昌数据,7.47,7.71,7.04,7.07,7.13,0.34,4.7686,4.7351,19522218,145864350.0,3411288461.34,3079777787.01
31,2019-11-18,'600242,中昌数据,7.13,7.2,6.8,6.98,7.02,0.11,1.567,2.6646,10985660,77581567.0,3256022319.86,2939600484.79
32,2019-11-15,'600242,中昌数据,7.02,7.24,7.02,7.22,7.23,-0.21,-2.9046,1.8894,7789811,55517493.0,3205789156.44,2894249004.66
33,2019-11-14,'600242,中昌数据,7.23,7.3,7.09,7.22,7.24,-0.01,-0.1381,1.9442,8015800,57711035.0,3301688832.06,2980829103.09
34,2019-11-13,'600242,中昌数据,7.24,7.43,7.19,7.35,7.46,-0.22,-2.9491,1.9880000000000002,8196138,59576782.0,3306255483.28,2984951964.92
35,2019-11-12,'600242,中昌数据,7.46,7.57,7.09,7.18,7.21,0.25,3.4674,3.4711,14310958,105642736.0,3406721810.12,3075654925.18
36,2019-11-11,'600242,中昌数据,7.21,7.36,7.15,7.21,7.44,-0.23,-3.0914,1.9235,7930300,57268336.0,3292555529.62,2972583379.43
37,2019-11-08,'600242,中昌数据,7.44,7.69,7.43,7.65,7.57,-0.13,-1.7173,2.3177,9555759,71950551.0,3397588507.68,3067409201.52
38,2019-11-07,'600242,中昌数据,7.57,7.61,7.36,7.5,7.49,0.08,1.0681,2.3112,9528737,71684407.0,3456954973.54,3121006405.31
39,2019-11-06,'600242,中昌数据,7.49,7.82,7.46,7.82,7.8,-0.31,-3.9744,3.612,14891882,112709143.0,3420421763.78,3088023510.67
40,2019-11-05,'600242,中昌数据,7.8,7.95,7.74,7.84,7.9,-0.1,-1.2658,3.0144,12428146,97281369.0,3561987951.6,3215832227.4
41,2019-11-04,'600242,中昌数据,7.9,8.17,7.58,8.01,8.31,-0.41,-4.9338,6.9264,28556637,225738594.0,3607654463.8,3257060845.7
42,2019-11-01,'600242,中昌数据,8.31,8.74,7.99,8.01,8.88,-0.57,-6.4189,6.6127,27263346,223469190.0,3794887163.82,3426098180.73
43,2019-12-31,'600965,福成股份,7.08,7.13,6.9,6.94,6.95,0.13,1.8705,0.5301,4340009,30678742.0,5796402761.4,5796402761.4
44,2019-12-30,'600965,福成股份,6.95,6.95,6.85,6.93,6.95,0.0,0.0,0.2726,2231742,15401384.0,5689971637.25,5689971637.25
45,2019-12-27,'600965,福成股份,6.95,6.97,6.9,6.93,6.92,0.03,0.4335,0.4621,3783572,26225862.0,5689971637.25,5689971637.25
46,2019-12-26,'600965,福成股份,6.92,6.94,6.87,6.93,6.95,-0.03,-0.4317,0.3292,2695092,18589838.0,5665410608.6,5665410608.6
47,2019-12-25,'600965,福成股份,6.95,6.98,6.87,6.97,6.96,-0.01,-0.1437,0.3259,2667760,18445691.0,5689971637.25,5689971637.25
48,2019-12-24,'600965,福成股份,6.96,6.97,6.88,6.92,6.92,0.04,0.578,0.2739,2242803,15535314.0,5698158646.8,5698158646.8
49,2019-12-23,'600965,福成股份,6.92,7.16,6.89,7.11,7.16,-0.24,-3.352,0.5757,4712898,32999287.0,5665410608.6,5665410608.6
50,2019-12-20,'600965,福成股份,7.16,7.28,7.16,7.22,7.22,-0.06,-0.831,0.639,5231546,37861273.0,5861898837.8,5861898837.8
51,2019-12-19,'600965,福成股份,7.22,7.25,7.16,7.18,7.19,0.03,0.4172,0.5146,4213274,30328730.0,5911020895.1,5911020895.1
52,2019-12-18,'600965,福成股份,7.19,7.24,7.15,7.17,7.18,0.01,0.1393,0.8086,6619701,47582612.0,5886459866.45,5886459866.45
53,2019-12-17,'600965,福成股份,7.18,7.29,7.05,7.1,7.09,0.09,1.2694,0.8426,6898143,49407921.0,5878272856.9,5878272856.9
54,2019-12-16,'600965,福成股份,7.09,7.09,6.99,7.02,7.06,0.03,0.4249,0.3231,2645200,18656927.0,5804589770.95,5804589770.95
55,2019-12-13,'600965,福成股份,7.06,7.07,6.96,7.02,6.98,0.08,1.1461,0.2263,1852760,13037462.0,5780028742.3,5780028742.3
56,2019-12-12,'600965,福成股份,6.98,7.08,6.93,7.03,7.03,-0.05,-0.7112,0.2048,1676840,11690588.0,5714532665.9,5714532665.9
57,2019-12-11,'600965,福成股份,7.03,7.1,7.01,7.07,7.07,-0.04,-0.5658,0.21100000000000002,1727124,12149881.0,5755467713.65,5755467713.65
58,2019-12-10,'600965,福成股份,7.07,7.12,7.04,7.12,7.12,-0.05,-0.7022,0.3243,2654760,18768990.0,5788215751.85,5788215751.85
59,2019-12-09,'600965,福成股份,7.12,7.3,7.08,7.23,7.24,-0.12,-1.6575,0.441,3610801,25905708.0,5829150799.6,5829150799.6
60,2019-12-06,'600965,福成股份,7.24,7.34,7.17,7.2,7.2,0.04,0.5556,0.4096,3353653,24362069.0,5927394914.2,5927394914.2
61,2019-12-05,'600965,福成股份,7.2,7.23,7.14,7.18,7.21,-0.01,-0.1387,0.2902,2376061,17070900.0,5894646876.0,5894646876.0
62,2019-12-04,'600965,福成股份,7.21,7.26,6.96,6.96,7.01,0.2,2.8531,0.3659,2995600,21475442.0,5902833885.55,5902833885.55
63,2019-12-03,'600965,福成股份,7.01,7.04,6.89,7.01,7.0,0.01,0.1429,0.1727,1413800,9844940.0,5739093694.55,5739093694.55
64,2019-12-02,'600965,福成股份,7.0,7.05,6.98,7.04,7.02,-0.02,-0.2849,0.1352,1106922,7762353.0,5730906685.0,5730906685.0
65,2019-11-29,'600965,福成股份,7.02,7.06,6.97,6.99,7.01,0.01,0.1427,0.1765,1445228,10148699.0,5747280704.1,5747280704.1
66,2019-11-28,'600965,福成股份,7.01,7.05,6.96,7.05,7.04,-0.03,-0.4261,0.105,859300,6029468.0,5739093694.55,5739093694.55
67,2019-11-27,'600965,福成股份,7.04,7.05,6.95,7.05,6.99,0.05,0.7153,0.1575,1289783,9034609.0,5763654723.2,5763654723.2
68,2019-11-26,'600965,福成股份,6.99,7.09,6.96,7.0,6.96,0.03,0.431,0.138,1130130,7915198.0,5722719675.45,5722719675.45
69,2019-11-25,'600965,福成股份,6.96,7.05,6.85,6.97,6.93,0.03,0.4329,0.239,1956922,13636074.0,5698158646.8,5698158646.8
70,2019-11-22,'600965,福成股份,6.93,7.07,6.88,6.96,6.98,-0.05,-0.7163,0.1972,1614401,11247669.0,5673597618.15,5673597618.15
71,2019-11-21,'600965,福成股份,6.98,7.14,6.96,7.14,7.14,-0.16,-2.2409,0.2715,2222509,15588723.0,5714532665.9,5714532665.9
72,2019-11-20,'600965,福成股份,7.14,7.17,6.92,6.92,6.95,0.19,2.7338,0.392,3209654,22766989.0,5845524818.7,5845524818.7
73,2019-11-19,'600965,福成股份,6.95,6.99,6.77,6.81,6.8,0.15,2.2059,0.2721,2227818,15397739.0,5689971637.25,5689971637.25
74,2019-11-18,'600965,福成股份,6.8,6.86,6.72,6.78,6.8,0.0,0.0,0.2288,1873547,12750334.0,5567166494.0,5567166494.0
75,2019-11-15,'600965,福成股份,6.8,6.99,6.78,6.95,6.94,-0.14,-2.0173,0.2726,2232059,15297892.0,5567166494.0,5567166494.0
76,2019-11-14,'600965,福成股份,6.94,6.96,6.76,6.77,6.82,0.12,1.7595,0.3108,2544265,17572768.0,5681784627.7,5681784627.7
77,2019-11-13,'600965,福成股份,6.82,6.96,6.77,6.96,6.94,-0.12,-1.7291,0.3258,2667723,18245147.0,5583540513.1,5583540513.1
78,2019-11-12,'600965,福成股份,6.94,7.1,6.86,7.09,7.04,-0.1,-1.4205,0.3278,2683765,18618431.0,5681784627.7,5681784627.7
79,2019-11-11,'600965,福成股份,7.04,7.35,7.01,7.35,7.36,-0.32,-4.3478,0.2999,2455074,17558300.0,5763654723.2,5763654723.2
80,2019-11-08,'600965,福成股份,7.36,7.42,7.3,7.38,7.37,-0.01,-0.1357,0.2402,1966334,14446949.0,6025639028.8,6025639028.8
81,2019-11-07,'600965,福成股份,7.37,7.45,7.29,7.36,7.33,0.04,0.5457,0.2763,2261850,16696515.0,6033826038.35,6033826038.35
82,2019-11-06,'600965,福成股份,7.33,7.52,7.31,7.5,7.5,-0.17,-2.2667,0.3337,2731738,20232194.0,6001078000.15,6001078000.15
83,2019-11-05,'600965,福成股份,7.5,7.53,7.23,7.31,7.37,0.13,1.7639,0.6734,5513428,41021632.0,6140257162.5,6140257162.5
84,2019-11-04,'600965,福成股份,7.37,7.46,7.18,7.46,7.43,-0.06,-0.8075,0.8082,6617140,48416659.0,6033826038.35,6033826038.35
85,2019-11-01,'600965,福成股份,7.43,7.7,7.32,7.7,7.62,-0.19,-2.4934,0.7439,6090263,45424012.0,6082948095.65,6082948095.65
86,2019-12-31,'603178,圣龙股份,11.95,12.4,11.42,12.02,11.9,0.05,0.4202,16.5275,8422893,100610397.0,2412009510.0,609007850.0
87,2019-12-30,'603178,圣龙股份,11.9,12.7,11.38,11.52,11.84,0.06,0.5068,25.2659,12876255,155338640.0,2401917420.0,606459700.0
88,2019-12-27,'603178,圣龙股份,11.84,11.84,10.66,10.75,10.76,1.08,10.0372,37.1572,18936440,215727094.0,2389806912.0,603401920.0
89,2019-12-26,'603178,圣龙股份,10.76,10.76,9.75,9.79,9.78,0.98,10.0204,23.6424,12048880,126170312.0,2171817768.0,548361880.0
90,2019-12-25,'603178,圣龙股份,9.78,9.79,9.54,9.64,9.67,0.11,1.1375,7.8331,3992001,38472346.0,1974012804.0,498418140.0
91,2019-12-24,'603178,圣龙股份,9.67,9.79,9.56,9.75,9.79,-0.12,-1.2257,8.6418,4404115,42467670.0,1951810206.0,492812210.0
92,2019-12-23,'603178,圣龙股份,9.79,10.33,9.7,10.18,10.64,-0.85,-7.9887,15.5578,7928703,78342906.0,1976031222.0,498927770.0
93,2019-12-20,'603178,圣龙股份,10.64,12.56,10.61,12.56,11.79,-1.15,-9.754,32.5828,16605181,186806017.0,2147596752.0,542246320.0
94,2019-12-19,'603178,圣龙股份,11.79,11.79,10.58,10.7,10.72,1.07,9.9813,44.0517,22450077,260204361.0,2379714822.0,600853770.0
95,2019-12-18,'603178,圣龙股份,10.72,10.78,10.54,10.7,10.7,0.02,0.1869,2.6207,1335612,14216203.0,2163744096.0,546323360.0
96,2019-12-17,'603178,圣龙股份,10.7,10.78,10.66,10.77,10.78,-0.08,-0.7421,1.6771,854700,9152461.0,2159707260.0,545304100.0
97,2019-12-16,'603178,圣龙股份,10.78,10.98,10.66,10.97,10.8,-0.02,-0.1852,2.5722,1310873,14108276.0,2175854604.0,549381140.0
98,2019-12-13,'603178,圣龙股份,10.8,10.82,10.59,10.63,10.61,0.19,1.7908,1.8299,932563,9988676.0,2179891440.0,550400400.0
99,2019-12-12,'603178,圣龙股份,10.61,10.78,10.58,10.78,10.79,-0.18,-1.6682,1.962,999900,10641355.0,2141541498.0,540717430.0
100,2019-12-11,'603178,圣龙股份,10.79,10.85,10.68,10.79,10.89,-0.1,-0.9183,1.8201,927600,9983098.0,2177873022.0,549890770.0
101,2019-12-10,'603178,圣龙股份,10.89,10.9,10.5,10.64,10.77,0.12,1.1142,4.4619,2273926,24329084.0,2198057202.0,554987070.0
102,2019-12-09,'603178,圣龙股份,10.77,10.88,10.68,10.88,10.89,-0.12,-1.1019,3.1508,1605750,17309193.0,2173836186.0,548871510.0
103,2019-12-06,'603178,圣龙股份,10.89,10.93,10.72,10.88,10.89,0.0,0.0,2.3146,1179587,12776375.0,2198057202.0,554987070.0
104,2019-12-05,'603178,圣龙股份,10.89,10.97,10.8,10.96,10.95,-0.06,-0.5479,4.2559,2168942,23606514.0,2198057202.0,554987070.0
105,2019-12-04,'603178,圣龙股份,10.95,11.0,10.72,10.9,10.91,0.04,0.3666,5.2533,2677223,29320181.0,2210167710.0,558044850.0
106,2019-12-03,'603178,圣龙股份,10.91,10.94,10.52,10.88,10.84,0.07,0.6458,3.8462,1960123,21250538.0,2202094038.0,556006330.0
107,2019-12-02,'603178,圣龙股份,10.84,10.95,10.6,10.81,10.76,0.08,0.7435,2.3226,1183660,12783471.0,2187965112.0,552438920.0
108,2019-11-29,'603178,圣龙股份,10.76,10.82,10.41,10.55,10.53,0.23,2.1842,4.4864,2286429,24382747.0,2171817768.0,548361880.0
109,2019-11-28,'603178,圣龙股份,10.53,10.68,10.31,10.52,10.5,0.03,0.2857,4.2826,2182533,22882247.0,2125394154.0,536640390.0
110,2019-11-27,'603178,圣龙股份,10.5,10.5,10.19,10.33,10.23,0.27,2.6393,5.4313,2767944,28857228.0,2119338900.0,535111500.0
111,2019-11-26,'603178,圣龙股份,10.23,10.25,9.84,9.85,9.9,0.33,3.3333,3.9771,2026837,20472649.0,2064841614.0,521351490.0
112,2019-11-25,'603178,圣龙股份,9.9,9.94,9.75,9.88,9.88,0.02,0.2024,1.0602,540335,5324967.0,1998233820.0,504533700.0
113,2019-11-22,'603178,圣龙股份,9.88,9.99,9.8,9.97,9.92,-0.04,-0.4032,1.7096,871284,8601516.0,1994196984.0,503514440.0
114,2019-11-21,'603178,圣龙股份,9.92,9.98,9.0,9.8,9.92,0.0,0.0,2.8358,1445200,14226518.0,2002270656.0,505552960.0
115,2019-11-20,'603178,圣龙股份,9.92,9.95,9.79,9.9,9.86,0.06,0.6085,1.6216,826400,8158579.0,2002270656.0,505552960.0
116,2019-11-19,'603178,圣龙股份,9.86,9.97,9.8,9.84,9.8,0.06,0.6122,2.2012,1121800,11066594.0,1990160148.0,502495180.0
117,2019-11-18,'603178,圣龙股份,9.8,9.95,9.7,9.92,9.8,0.0,0.0,2.5203,1284400,12619924.0,1978049640.0,499437400.0
118,2019-11-15,'603178,圣龙股份,9.8,10.15,9.8,10.05,10.45,-0.65,-6.2201,5.3837,2743700,27254508.0,1978049640.0,499437400.0
119,2019-11-14,'603178,圣龙股份,10.45,11.0,9.6,9.6,10.55,-0.1,-0.9479,18.9371,9650913,95153929.0,2109246810.0,532563350.0
120,2019-11-13,'603178,圣龙股份,10.55,11.68,10.55,11.68,11.72,-1.17,-9.9829,5.3806,2742100,30468609.0,2129430990.0,537659650.0
121,2019-11-12,'603178,圣龙股份,11.72,11.77,11.03,11.3,11.12,0.6,5.3957,14.5219,7400808,85139936.0,2365585896.0,597286360.0
122,2019-11-11,'603178,圣龙股份,11.12,11.36,11.06,11.2,11.25,-0.13,-1.1556,5.6994,2904600,32668965.0,2244480816.0,566708560.0
123,2019-11-08,'603178,圣龙股份,11.25,11.5,10.88,11.19,11.23,0.02,0.1781,6.2901,3205600,35856022.0,2270720250.0,573333750.0
124,2019-11-07,'603178,圣龙股份,11.23,11.3,11.03,11.3,11.35,-0.12,-1.0573,4.8363,2464731,27577785.0,2266683414.0,572314490.0
125,2019-11-06,'603178,圣龙股份,11.35,11.4,10.85,11.0,11.11,0.24,2.1602,6.3446,3233395,36249366.0,2290904430.0,578430050.0
126,2019-11-05,'603178,圣龙股份,11.11,11.3,10.83,11.3,11.11,0.0,0.0,3.3098,1686774,18575309.0,2242462398.0,566198930.0
127,2019-11-04,'603178,圣龙股份,11.11,11.19,10.65,10.65,10.7,0.41,3.8318,7.4895,3816880,41719609.0,2242462398.0,566198930.0
128,2019-11-01,'603178,圣龙股份,10.7,10.8,10.1,10.34,10.34,0.36,3.4816,5.7621,2936525,30600332.0,2159707260.0,545304100.0
129,2019-12-31,'603630,拉芳家化,13.5,13.5,13.05,13.19,13.19,0.31,2.3503,3.4759,2825680,37690697.0,3060720000.0,1097459415.0
130,2019-12-30,'603630,拉芳家化,13.19,13.28,12.86,12.9,12.99,0.2,1.5396,2.4971,2029960,26646034.0,2990436800.0,1072258495.1
131,2019-12-27,'603630,拉芳家化,12.99,13.5,12.98,13.1,13.08,-0.09,-0.6881,3.4095,2771690,36697406.0,2945092800.0,1055999837.1
132,2019-12-26,'603630,拉芳家化,13.08,13.26,12.7,12.73,12.78,0.3,2.3474,2.5314,2057878,26757756.0,2965497600.0,1063316233.2
133,2019-12-25,'603630,拉芳家化,12.78,12.94,12.68,12.83,12.87,-0.09,-0.6993,0.9891,804070,10286926.0,2897481600.0,1038928246.2
134,2019-12-24,'603630,拉芳家化,12.87,12.88,12.71,12.79,12.71,0.16,1.2589,1.2245,995451,12757562.0,2917886400.0,1046244642.3
135,2019-12-23,'603630,拉芳家化,12.71,12.91,12.61,12.9,12.9,-0.19,-1.4729,1.1695,950710,12136605.0,2881611200.0,1033237715.9
136,2019-12-20,'603630,拉芳家化,12.9,13.09,12.9,13.05,13.04,-0.14,-1.0736,1.202,977170,12652906.0,2924688000.0,1048683441.0
137,2019-12-19,'603630,拉芳家化,13.04,13.08,12.82,12.82,12.84,0.2,1.5576,1.3938,1133030,14658052.0,2956428800.0,1060064501.6
138,2019-12-18,'603630,拉芳家化,12.84,12.95,12.8,12.91,12.92,-0.08,-0.6192,1.3773,1119661,14398869.0,2911084800.0,1043805843.6
139,2019-12-17,'603630,拉芳家化,12.92,12.92,12.76,12.76,12.75,0.17,1.3333,1.4648,1190771,15327858.0,2929222400.0,1050309306.8
140,2019-12-16,'603630,拉芳家化,12.75,12.79,12.53,12.54,12.52,0.23,1.8371,1.5156,1232041,15600777.0,2890680000.0,1036489447.5
141,2019-12-13,'603630,拉芳家化,12.52,12.54,12.38,12.39,12.35,0.17,1.3765,0.9852,800910,9994951.0,2838534400.0,1017791990.8
142,2019-12-12,'603630,拉芳家化,12.35,12.52,12.34,12.52,12.52,-0.17,-1.3578,1.1776,957300,11888168.0,2799992000.0,1003972131.5
143,2019-12-11,'603630,拉芳家化,12.52,12.59,12.48,12.48,12.53,-0.01,-0.0798,0.8305,675130,8457922.0,2838534400.0,1017791990.8
144,2019-12-10,'603630,拉芳家化,12.53,12.55,12.42,12.48,12.52,0.01,0.0799,0.8381,681302,8507235.0,2840801600.0,1018604923.7
145,2019-12-09,'603630,拉芳家化,12.52,12.65,12.46,12.51,12.51,0.01,0.0799,0.7598,617674,7745091.0,2838534400.0,1017791990.8
146,2019-12-06,'603630,拉芳家化,12.51,12.54,12.36,12.44,12.45,0.06,0.4819,0.9082,738320,9214697.0,2836267200.0,1016979057.9
147,2019-12-05,'603630,拉芳家化,12.45,12.49,12.35,12.38,12.37,0.08,0.6467,0.8379,681190,8469532.0,2822664000.0,1012101460.5
148,2019-12-04,'603630,拉芳家化,12.37,12.4,12.25,12.3,12.34,0.03,0.2431,0.489,397532,4911488.0,2804526400.0,1005597997.3
149,2019-12-03,'603630,拉芳家化,12.34,12.34,12.2,12.32,12.32,0.02,0.1623,0.7693,625411,7668201.0,2797724800.0,1003159198.6
150,2019-12-02,'603630,拉芳家化,12.32,12.48,12.29,12.48,12.37,-0.05,-0.4042,0.6597,536282,6619935.0,2793190400.0,1001533332.8
151,2019-11-29,'603630,拉芳家化,12.37,12.52,12.29,12.47,12.47,-0.1,-0.8019,0.8669,704762,8723180.0,2804526400.0,1005597997.3
152,2019-11-28,'603630,拉芳家化,12.47,12.6,12.46,12.6,12.52,-0.05,-0.3994,0.6337,515161,6442348.0,2827198400.0,1013727326.3
153,2019-11-27,'603630,拉芳家化,12.52,12.61,12.45,12.52,12.54,-0.02,-0.1595,0.6452,524540,6581866.0,2838534400.0,1017791990.8
154,2019-11-26,'603630,拉芳家化,12.54,12.6,12.51,12.52,12.53,0.01,0.0798,0.4988,405511,5086640.0,2843068800.0,1019417856.6
155,2019-11-25,'603630,拉芳家化,12.53,12.54,12.22,12.43,12.43,0.1,0.8045,0.9502,772480,9554333.0,2840801600.0,1018604923.7
156,2019-11-22,'603630,拉芳家化,12.43,12.69,12.41,12.6,12.6,-0.17,-1.3492,1.0064,818120,10252665.0,2818129600.0,1010475594.7
157,2019-11-21,'603630,拉芳家化,12.6,12.69,12.55,12.55,12.61,-0.01,-0.0793,0.7049,573001,7221772.0,2856672000.0,1024295454.0
158,2019-11-20,'603630,拉芳家化,12.61,12.71,12.54,12.55,12.55,0.06,0.4781,1.0959,890890,11250758.0,2858939200.0,1025108386.9
159,2019-11-19,'603630,拉芳家化,12.55,12.57,12.4,12.44,12.39,0.16,1.2914,0.7939,645393,8075182.0,2845336000.0,1020230789.5
160,2019-11-18,'603630,拉芳家化,12.39,12.47,12.33,12.39,12.41,-0.02,-0.1612,0.9466,769522,9541379.0,2809060800.0,1007223863.1
161,2019-11-15,'603630,拉芳家化,12.41,12.58,12.4,12.56,12.56,-0.15,-1.1943,0.6514,529540,6601142.0,2813595200.0,1008849728.9
162,2019-11-14,'603630,拉芳家化,12.56,12.61,12.49,12.57,12.57,-0.01,-0.0796,0.7668,623360,7824591.0,2847603200.0,1021043722.4
163,2019-11-13,'603630,拉芳家化,12.57,12.63,12.48,12.51,12.53,0.04,0.3192,0.9914,805921,10120038.0,2849870400.0,1021856655.3
164,2019-11-12,'603630,拉芳家化,12.53,12.72,12.35,12.67,12.67,-0.14,-1.105,1.4393,1170041,14608072.0,2840801600.0,1018604923.7
165,2019-11-11,'603630,拉芳家化,12.67,13.23,12.5,13.23,13.22,-0.55,-4.1604,2.4152,1963372,25288710.0,2872542400.0,1029985984.3
166,2019-11-08,'603630,拉芳家化,13.22,13.48,13.2,13.42,13.39,-0.17,-1.2696,1.3114,1066113,14194084.0,2997238400.0,1074697293.8
167,2019-11-07,'603630,拉芳家化,13.39,13.44,13.13,13.15,13.2,0.19,1.4394,1.2016,976800,13005624.0,3035780800.0,1088517153.1
168,2019-11-06,'603630,拉芳家化,13.2,13.38,13.16,13.3,13.34,-0.14,-1.0495,1.2713,1033478,13702219.0,2992704000.0,1073071428.0
169,2019-11-05,'603630,拉芳家化,13.34,13.42,13.19,13.3,13.24,0.1,0.7553,1.5258,1240360,16516039.0,3024444800.0,1084452488.6
170,2019-11-04,'603630,拉芳家化,13.24,13.48,13.2,13.3,13.26,-0.02,-0.1508,2.0735,1685630,22524615.0,3001772800.0,1076323159.6
171,2019-11-01,'603630,拉芳家化,13.26,13.35,13.06,13.07,13.12,0.14,1.0671,1.7922,1456973,19217396.0,3006307200.0,1077949025.4
